Provincia,Partido,Localidad,Link Indec,Otros,"0,256 mbps","0,375 mbps","0,5 mbps","0,512 mbps","0,625 mbps","0,75 mbps",1 mbps,"1,25 mbps","1,5 mbps",2 mbps,"2,2 mbps","2,5 mbps",3 mbps,"3,3 mbps","3,5 mbps",4 mbps,"4,5 mbps",5 mbps,6 mbps,"6,4 mbps",7 mbps,"7,5 mbps",8 mbps,9 mbps,10 mbps,11 mbps,12 mbps,13 mbps,14 mbps,15 mbps,16 mbps,17 mbps,18 mbps,19 mbps,20 mbps,21 mbps,22 mbps,23 mbps,24 mbps,25 mbps,"25,1 mbps","25,11 mbps","25,5 mbps",26 mbps,30 mbps,31 mbps,32 mbps,34 mbps,35 mbps,36 mbps,38 mbps,39 mbps,40 mbps,41 mbps,45 mbps,46 mbps,49 mbps,50 mbps,55 mbps,58 mbps,59 mbps,60 mbps,61 mbps,62 mbps,64 mbps,65 mbps,66 mbps,70 mbps,75 mbps,78 mbps,80 mbps,82 mbps,83 mbps,85 mbps,90 mbps,92 mbps,95 mbps,100 mbps
CATAMARCA,Capayán,Chumbicha,10042040,,,,,1,,,,,,,,,5,,,,,,107,,,,,,319,,,,,10,,,,,140,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Capayán,Colonia del Valle,10042050,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Capayán,Colonia Nueva Coneta,10042060,,,,,1,,,,,,,,,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Capayán,Coneta,10042080,,,,,1,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Capayán,Huillapima,10042100,1,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Capayán,Los Angeles,10042110,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Capayán,Miraflores,10042120,,,,1,1,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Capayán,San Martín,10042130,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Capital,El Pantanillo,10049020,,,,2,,,,,,,,,,,,,,,,2,,,,,,8,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
CATAMARCA,Capital,San Fernando del Valle de Catamarca,10049030,,,,1,,,,318,,,,,,853,,,,,18,"1,424",,2,,,,"2,915",,637,,,239,,,,,"2,458",,,,"2,622",208,,,,,77,,,,,,,,,,,,,"29,641",,,,,,,,,,,,,,,,,,,,"14,273"
CATAMARCA,El Alto,El Alto,10056010,,,,,1,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,El Alto,Tapso,10056050,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Fray Mamerto Esquiú,El Hueco,10063050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,6
CATAMARCA,Fray Mamerto Esquiú,La Carrera,10063050,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Fray Mamerto Esquiú,La Falda De San Antonio,10063050,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Fray Mamerto Esquiú,La Tercena,10063050,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Fray Mamerto Esquiú,San Antonio,10063050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2
CATAMARCA,Fray Mamerto Esquiú,San José,10063040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Fray Mamerto Esquiú,Villa Las Pirquitas,10063050,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,La Paz,Icaño,10070070,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,La Paz,Quirós,10070120,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,La Paz,Recreo,10070140,,,,,1,,,5,,,,,,2,,,,,,17,,,,,,140,,,,,23,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,"1,295"
CATAMARCA,La Paz,San Antonio,10070150,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Paclín,La Merced,10077050,,,,3,1,,,5,,,,,,1,,,,,,11,,,,,,49,,,,,10,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Paclín,La Viña,10077060,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Paclín,Las Lajas,10077070,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Paclín,San Antonio,10077100,,,,,1,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Pomán,Colpes,10084030,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Pomán,Mutquin,10084060,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Pomán,Pomán,10084070,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Pomán,San Miguel,10084090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Pomán,Saujil,10084100,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Pomán,Siján,10084110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Santa María,La Loma,10091100,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Santa María,San José,10091140,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Santa María,Santa María,10091150,"2,150",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Santa Rosa,Alijilán,10098010,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Santa Rosa,Bañado de Ovanta,10098020,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Santa Rosa,Lavalle,10098040,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Santa Rosa,Los Altos,10098050,,,,,1,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Tinogasta,Fiambalá,10105110,1,,,,1,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Tinogasta,Tinogasta,10105180,,,,1,1,,,4,,,,,,14,,,,,,93,,,,,,"1,202",,,,,51,,,,,865,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Valle Viejo,El Bañado,10112030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1
CATAMARCA,Valle Viejo,El Portezuelo,10112010,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Valle Viejo,Polcos,10112030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,47
CATAMARCA,Valle Viejo,Pozo Del Mistol,10112030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,2
CATAMARCA,Valle Viejo,San Isidro,10112040,,,,,,,,,,,,,,5,,,,,,,,,,,,163,,,,,,,,,,221,,,,,,,,,,169,,,,,,,,,,,,,"1,142",,,,,,,,,,,,,,,,,,,,629
CATAMARCA,Valle Viejo,Santa Rosa,10112030,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,353,,,,,,,,,,,,,,,,,,,,175
CATAMARCA,Valle Viejo,Sumalao,10112030,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
CATAMARCA,Valle Viejo,Villa Dolores,10112030,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,24
CHACO,12 de Octubre,Gancedo,22036010,,,,2,,,,,,,,,,,,,,,12,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,12 de Octubre,General Capdevila,22036020,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,12 de Octubre,General Pinedo,22036030,,,,2,,,,2,,,,,,3,,,,,14,38,,,,,,532,,,,,14,,,,,39,,,,,,,,,,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,1º de Mayo,Colonia Benítez,22126020,,,,1,,,,1,,,1,,,2,,,,,8,15,,,,,,107,,,,,28,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,1º de Mayo,Margarita Belén,22126030,,,,,,,,4,,,,,,41,,35,7,,,49,,,,,,280,,180,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,2 de Abril,Hermoso Campo,22039010,,,,29,,,,,,,,,,,,,,,35,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,2 de Abril,Itín,22039020,,,,,,,,,,,,,,,,,,,,28,,,,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,25 de Mayo,Colonia Aborigen,22168010,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,25 de Mayo,Machagai,22168020,,,,,,,,2,,,,,,6,,,,,26,362,,,,,,534,,,,,42,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,9 de Julio,Las Breñas,22105010,1,,,1,,,,10,,,,,,52,,,,,11,279,,,,,,910,,,,,85,,,,,6,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Almirante Brown,Concepción del Bermejo,22007010,,,225,2,,111,,,25,,,,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Almirante Brown,Los Frentones,22007020,,,,1,,,,,,,,,,,,,,,293,,,,,,,38,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Almirante Brown,Pampa del Infierno,22007030,2,,,4,,,,,,,,,,,,,,,"1,208",,,,,,,165,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Almirante Brown,Taco Pozo,22007050,,,,2,1,,,,,,,,,80,,,,,99,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Bermejo,General Vedia,22014010,,,,1,,,,1,,,,,,118,,,18,,30,10,,,,,,122,,75,,,8,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Bermejo,Isla del Cerrito,22014020,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Bermejo,La Leonesa,22014030,,,,,,,,8,,,,,,227,,,26,,,61,,,,,,411,,,,,23,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Bermejo,Las Palmas,22014040,,,,1,,,,,,,,,,222,,,48,,,8,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Bermejo,Puerto Bermejo Nuevo,22014050,,,,,,,,,,,,,,40,,,7,,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Bermejo,Puerto Eva Perón,22014070,,,,1,,,,,,,,,,41,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Chacabuco,Charata,22028010,,,,2,,,,16,,,,,,358,,,,,21,443,,,,,,"2,136",,,,,113,,,,,125,,,,,,,,,,40,,,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,,,,
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,36,,,2,,,,115,,,,,,369,,,,,150,600,,,,,,"1,346",,,,,78,,,,,"1,159",,,,,758,,,,,67,,,,,,,,2,,,,,"1,884",,,,,,,,,,,,,,,,,,,,"2,968"
CHACO,Fray Justo Santa María de Oro,Chorotis,22043010,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Fray Justo Santa María de Oro,Otros,Sin Datos,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Fray Justo Santa María de Oro,Santa Sylvina,22043020,950,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Belgrano,Corzuela,22049010,,,,1,,,,2,,,,,,6,,,,,36,21,,,,,,119,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Donovan,La Escondida,22056010,,,,2,,,,,,,,,,,,,,,,216,,,,,,183,,,,,31,,,,,12,,,,,,,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
CHACO,General Donovan,La Verde,22056020,,,,2,,,,,,,300,,,32,,,,,8,2,,,,,,8,,,,,8,,,,,8,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
CHACO,General Donovan,Lapachito,22056030,,,,,,,,1,,,,,,27,,,,,,,,,,,,23,,,,,24,,,,,6,,,,,,,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
CHACO,General Donovan,Makallé,22056040,,,,1,,,,,,,,,,,,,,,,370,,,,,,35,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Güemes,El Espinillo,22063010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Güemes,El Sauzal,22063020,1,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Güemes,El Sauzalito,22063030,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Güemes,Fortín Lavalle,22063040,,,,,,,,,,,,,,20,,,12,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Güemes,Fuerte Esperanza,22063050,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Güemes,Juan José Castelli,22063060,,,,,,,,5,,,,,,255,,,80,,43,150,,,,,,915,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Güemes,Miraflores,22063070,,,,,,,,,,,,,,300,,,3,,2,,,,,,,145,,,,,167,,,,,6,,,,,,,,,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
CHACO,General Güemes,Nueva Pompeya,22063080,,,,3,,,,,,,,,,308,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Güemes,Villa Río Bermejito,22063100,,,,2,,,,,,,,,,86,,,49,,32,13,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,General Güemes,Wichi,22063110,1,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Independencia,Avia Terai,22070010,,,,1,,,,,,,,,,1,,,,,12,10,,,,,,60,,,,,13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Independencia,Campo Largo,22070020,3,,,,,,,,,,,,,4,,,,,12,24,,,,,,85,,,,,12,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450
CHACO,Libertad,Laguna Blanca,22077030,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Libertad,Puerto Tirol,22077040,,,,,,,,5,,,59,,,27,,,,,75,69,,,,,,377,,90,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Libertador General San Martín,Ciervo Petiso,22084010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Libertador General San Martín,General José de San Martín,22084020,,,,,,,,4,,,,,,119,,,35,,42,65,,,,220,,389,,77,,,50,,,,,2,,,,,,,,,,"4,296",,,,,,,,,,,,,"1,764",,,,,,,,,,,,,,,,,,,,62
CHACO,Libertador General San Martín,La Eduvigis,22084030,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Libertador General San Martín,Laguna Limpia,22084040,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Libertador General San Martín,Pampa Almirón,22084050,,,,,,,,,,,,,,,,,,,11,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Libertador General San Martín,Pampa del Indio,22084060,,,,2,,,,,,,,,,16,,,1,,25,,,,,,,60,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Libertador General San Martín,Presidencia Roca,22084070,,,,2,,,,,,,,,,39,,,7,,12,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Maipú,Tres Isletas,22091010,,,,,,,,2,,,,,,32,,,3,,,72,,,,,,343,,,,,69,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,504,,,74,,,,,,,3,,,,,,,,13,145,,,,,,147,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Mayor Luis J. Fontana,Enrique Urién,22098020,1,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,66,,,,,,,156,,,218,,,532,,,89,,34,835,,,,,,"1,788",,,,,87,,,,,100,,,,,21,,,,,29,,,,,,,,4,,,,,3,,,,,,,,,,,,,,,,,,,,
CHACO,O Higgins,La Clotilde,22112010,116,,,33,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,O Higgins,La Tigra,22112020,252,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,O Higgins,San Bernardo,22112030,38,,,3,,,,,,,,,,,,,,,12,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,OTROS,Otros,Sin Datos,"1,640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,3,,,,,,,1,,,,,,4,,,,,23,350,,,,,,159,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Quitilipi,Quitilipi,22133010,,,,,,,,3,,,,,,131,,,,,27,154,,,,,,652,,,,,47,,,,,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Quitilipi,Villa El Palmar,22133020,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Fernando,Barranqueras,22140010,,,,,,,,,,,,,,,,130,,,144,,,,,,,2,,14,,,,,,11,,1,,,,,96,,,,,1,,,,,,,,,,,,,"1,821",,,,,,,,,,,,,,,,,,,,"1,668"
CHACO,San Fernando,Basail,22140020,1,,,1,,,,,,,,,,4,,,,,,82,,,,,1,118,,,,,5,,,,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Fernando,Fontana,22140040,,,,,,,,,,,,,,,,,,,65,,,,,,,13,,70,,,,,,,,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Fernando,Otros,Sin Datos,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Fernando,Puerto Vilelas,22140050,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Fernando,Resistencia,22140060,10,,,5,1,,,538,,,46,,,943,,2,,,697,"2,272",,10,,2,,"4,972",,257,,,544,,,177,,"2,350",,,,,563,,,,,"9,943",,,,,,,,,,,,,"40,112",,,,,,,,,,,,,,,,,,,,"24,051"
CHACO,San Lorenzo,Samuhú,22147010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Lorenzo,Villa Berthet,22147020,,,,1,,,,,,,,,,,,,,,32,352,,,,,,372,,,,,26,,,,,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
CHACO,Sargento Cabral,Capitán Solari,22154010,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Sargento Cabral,Colonia Elisa,22154020,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Sargento Cabral,Colonias Unidas,22154030,,,,,,,,,,,,,,,,,,,,,,15,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
